east_phi,west_phi,east_r,west_r
4.53525,4.53525,66.67998,66.67998
4.55980,4.55980,66.68004,66.68004
4.58434,4.58434,66.68001,66.68001
4.60889,4.60889,66.68001,66.68001
4.63343,4.63343,66.67997,66.67997
4.65797,4.65797,66.67996,66.67996
4.68252,4.68252,66.67996,66.67996
4.70706,4.70706,66.68001,66.68001
4.73171,4.73171,66.68003,66.68003
4.75626,4.75626,66.68000,66.68000
4.78080,4.78080,66.68000,66.68000
4.80534,4.80534,66.67997,66.67997
4.82989,4.82989,66.68003,66.68003
4.85443,4.85443,66.67999,66.67999
4.87897,4.87897,66.68000,66.68000
4.90352,4.90352,66.68002,66.68002
4.92806,4.92806,66.67997,66.67997
4.95260,4.95260,66.67996,66.67996
4.97715,4.97715,66.67998,66.67998
5.00169,5.00169,66.68004,66.68004
5.02624,5.02624,66.68001,66.68001
5.05078,5.05078,66.67999,66.67999
5.07532,5.07532,66.68003,66.68003
5.09987,5.09987,66.68004,66.68004
5.12441,5.12441,66.68003,66.68003
5.14895,5.14895,66.68005,66.68005
5.17350,5.17350,66.68003,66.68003
5.19804,5.19804,66.68002,66.68002
5.22258,5.22258,66.67999,66.67999
5.24713,5.24713,66.68002,66.68002
5.27167,5.27167,66.67997,66.67997
5.29622,5.29622,66.67999,66.67999
5.32076,5.32076,66.67996,66.67996
5.34530,5.34530,66.68001,66.68001
5.36985,5.36985,66.67996,66.67996
5.39439,5.39439,66.68000,66.68000
5.41894,5.41894,66.67997,66.67997
5.44348,5.44348,66.67996,66.67996
5.46802,5.46802,66.68004,66.68004
5.49257,5.49257,66.68002,66.68002
5.51711,5.51711,66.68001,66.68001
5.54165,5.54165,66.68000,66.68000
5.56620,5.56620,66.67994,66.67994
5.59074,5.59074,66.67994,66.67994
5.61528,5.61528,66.67997,66.67997
5.63983,5.63983,66.68002,66.68002
5.66437,5.66437,66.68002,66.68002
5.68892,5.68892,66.68002,66.68002
5.71346,5.71346,66.68001,66.68001
5.73800,5.73800,66.68005,66.68005
5.76255,5.76255,66.68000,66.68000
5.78709,5.78709,66.67997,66.67997
5.81163,5.81163,66.67998,66.67998
5.83618,5.83618,66.68000,66.68000
5.86072,5.86072,66.68001,66.68001
5.88527,5.88527,66.67995,66.67995
5.90981,5.90981,66.68004,66.68004
5.93435,5.93435,66.68001,66.68001
5.95890,5.95890,66.68004,66.68004
5.98344,5.98344,66.68003,66.68003
6.00798,6.00798,66.68000,66.68000
6.03253,6.03253,66.68004,66.68004
6.05707,6.05707,66.67997,66.67997
6.08161,6.08161,66.68005,66.68005
6.10616,6.10616,66.67998,66.67998
6.13070,6.13070,66.68004,66.68004
6.15525,6.15525,66.68001,66.68001
6.17979,6.17979,66.68001,66.68001
6.20433,6.20433,66.67997,66.67997
6.22888,6.22888,66.67996,66.67996
6.25342,6.25342,66.67996,66.67996
6.27796,6.27796,66.68001,66.68001
0.00704,0.00704,68.28499,68.28499
0.03158,0.03158,68.28505,68.28505
0.05612,0.05612,68.28501,68.28501
0.08067,0.08067,68.28495,68.28495
0.10521,0.10521,68.28498,68.28498
0.12975,0.12975,68.28502,68.28502
0.15430,0.15430,68.28505,68.28505
0.17884,0.17884,68.28502,68.28502
0.20339,0.20339,68.28496,68.28496
0.22793,0.22793,68.28499,68.28499
0.25247,0.25247,68.28498,68.28498
0.27702,0.27702,68.28503,68.28503
0.30156,0.30156,68.28502,68.28502
0.32610,0.32610,68.28497,68.28497
0.35065,0.35065,68.28501,68.28501
0.37519,0.37519,68.28498,68.28498
0.39974,0.39974,68.28502,68.28502
0.42428,0.42428,68.28501,68.28501
0.44882,0.44882,68.28503,68.28503
0.47337,0.47337,68.28500,68.28500
0.49791,0.49791,68.28496,68.28496
0.52245,0.52245,68.28497,68.28497
0.54700,0.54700,68.28503,68.28503
0.57154,0.57154,68.28503,68.28503
0.59608,0.59608,68.28499,68.28499
0.62063,0.62063,68.28504,68.28504
0.64517,0.64517,68.28502,68.28502
0.66972,0.66972,68.28498,68.28498
0.69426,0.69426,68.28501,68.28501
0.71880,0.71880,68.28499,68.28499
0.74335,0.74335,68.28507,68.28507
0.76789,0.76789,68.28502,68.28502
0.79243,0.79243,68.28501,68.28501
0.81698,0.81698,68.28505,68.28505
0.84152,0.84152,68.28498,68.28498
0.86606,0.86606,68.28497,68.28497
0.89061,0.89061,68.28501,68.28501
0.91515,0.91515,68.28501,68.28501
0.93970,0.93970,68.28501,68.28501
0.96424,0.96424,68.28497,68.28497
0.98878,0.98878,68.28499,68.28499
1.01333,1.01333,68.28497,68.28497
1.03787,1.03787,68.28499,68.28499
1.06241,1.06241,68.28498,68.28498
1.08696,1.08696,68.28501,68.28501
1.11150,1.11150,68.28498,68.28498
1.13605,1.13605,68.28502,68.28502
1.16059,1.16059,68.28504,68.28504
1.18513,1.18513,68.28498,68.28498
1.20968,1.20968,68.28497,68.28497
1.23422,1.23422,68.28500,68.28500
1.25876,1.25876,68.28496,68.28496
1.28331,1.28331,68.28497,68.28497
1.30785,1.30785,68.28504,68.28504
1.33240,1.33240,68.28501,68.28501
1.35694,1.35694,68.28497,68.28497
1.38148,1.38148,68.28500,68.28500
1.40603,1.40603,68.28505,68.28505
1.43057,1.43057,68.28496,68.28496
1.45511,1.45511,68.28500,68.28500
1.47966,1.47966,68.28500,68.28500
1.50420,1.50420,68.28496,68.28496
1.52874,1.52874,68.28497,68.28497
1.55329,1.55329,68.28497,68.28497
1.57774,1.57774,68.28499,68.28499
1.60228,1.60228,68.28505,68.28505
1.62683,1.62683,68.28501,68.28501
1.65137,1.65137,68.28495,68.28495
1.67591,1.67591,68.28498,68.28498
1.70046,1.70046,68.28502,68.28502
1.72500,1.72500,68.28505,68.28505
1.74955,1.74955,68.28502,68.28502
1.77409,1.77409,68.28496,68.28496
1.79863,1.79863,68.28499,68.28499
1.82318,1.82318,68.28498,68.28498
1.84772,1.84772,68.28503,68.28503
1.87226,1.87226,68.28502,68.28502
1.89681,1.89681,68.28497,68.28497
1.92135,1.92135,68.28501,68.28501
1.94590,1.94590,68.28498,68.28498
1.97044,1.97044,68.28502,68.28502
1.99498,1.99498,68.28501,68.28501
2.01953,2.01953,68.28503,68.28503
2.04407,2.04407,68.28500,68.28500
2.06861,2.06861,68.28496,68.28496
2.09316,2.09316,68.28497,68.28497
2.11770,2.11770,68.28503,68.28503
2.14224,2.14224,68.28503,68.28503
2.16679,2.16679,68.28499,68.28499
2.19133,2.19133,68.28504,68.28504
2.21588,2.21588,68.28502,68.28502
2.24042,2.24042,68.28498,68.28498
2.26496,2.26496,68.28501,68.28501
2.28951,2.28951,68.28499,68.28499
2.31405,2.31405,68.28507,68.28507
2.33859,2.33859,68.28502,68.28502
2.36314,2.36314,68.28501,68.28501
2.38768,2.38768,68.28505,68.28505
2.41222,2.41222,68.28498,68.28498
2.43677,2.43677,68.28497,68.28497
2.46131,2.46131,68.28501,68.28501
2.48586,2.48586,68.28501,68.28501
2.51040,2.51040,68.28501,68.28501
2.53494,2.53494,68.28497,68.28497
2.55949,2.55949,68.28499,68.28499
2.58403,2.58403,68.28497,68.28497
2.60857,2.60857,68.28499,68.28499
2.63312,2.63312,68.28498,68.28498
2.65766,2.65766,68.28501,68.28501
2.68221,2.68221,68.28498,68.28498
2.70675,2.70675,68.28502,68.28502
2.73129,2.73129,68.28504,68.28504
2.75584,2.75584,68.28498,68.28498
2.78038,2.78038,68.28497,68.28497
2.80492,2.80492,68.28500,68.28500
2.82947,2.82947,68.28496,68.28496
2.85401,2.85401,68.28497,68.28497
2.87856,2.87856,68.28504,68.28504
2.90310,2.90310,68.28501,68.28501
2.92764,2.92764,68.28497,68.28497
2.95219,2.95219,68.28500,68.28500
2.97673,2.97673,68.28505,68.28505
3.00127,3.00127,68.28496,68.28496
3.02582,3.02582,68.28500,68.28500
3.05036,3.05036,68.28500,68.28500
3.07490,3.07490,68.28496,68.28496
3.09945,3.09945,68.28497,68.28497
3.12399,3.12399,68.28497,68.28497
3.14854,3.14854,68.28499,68.28499
3.17308,3.17308,68.28505,68.28505
3.19762,3.19762,68.28501,68.28501
3.22217,3.22217,68.28495,68.28495
3.24671,3.24671,68.28498,68.28498
3.27125,3.27125,68.28502,68.28502
3.29580,3.29580,68.28505,68.28505
3.32034,3.32034,68.28502,68.28502
3.34489,3.34489,68.28496,68.28496
3.36943,3.36943,68.28499,68.28499
3.39397,3.39397,68.28498,68.28498
3.41852,3.41852,68.28503,68.28503
3.44306,3.44306,68.28502,68.28502
3.46760,3.46760,68.28497,68.28497
3.49215,3.49215,68.28501,68.28501
3.51669,3.51669,68.28498,68.28498
3.54124,3.54124,68.28502,68.28502
3.56578,3.56578,68.28501,68.28501
3.59032,3.59032,68.28503,68.28503
3.61487,3.61487,68.28500,68.28500
3.63941,3.63941,68.28496,68.28496
3.66395,3.66395,68.28497,68.28497
3.68850,3.68850,68.28503,68.28503
3.71304,3.71304,68.28503,68.28503
3.73758,3.73758,68.28499,68.28499
3.76213,3.76213,68.28504,68.28504
3.78667,3.78667,68.28502,68.28502
3.81122,3.81122,68.28498,68.28498
3.83576,3.83576,68.28501,68.28501
3.86030,3.86030,68.28499,68.28499
3.88485,3.88485,68.28507,68.28507
3.90939,3.90939,68.28502,68.28502
3.93393,3.93393,68.28501,68.28501
3.95848,3.95848,68.28505,68.28505
3.98302,3.98302,68.28498,68.28498
4.00756,4.00756,68.28497,68.28497
4.03211,4.03211,68.28501,68.28501
4.05665,4.05665,68.28501,68.28501
4.08120,4.08120,68.28501,68.28501
4.10574,4.10574,68.28497,68.28497
4.13028,4.13028,68.28499,68.28499
4.15483,4.15483,68.28497,68.28497
4.17937,4.17937,68.28499,68.28499
4.20391,4.20391,68.28498,68.28498
4.22846,4.22846,68.28501,68.28501
4.25300,4.25300,68.28498,68.28498
4.27755,4.27755,68.28502,68.28502
4.30209,4.30209,68.28504,68.28504
4.32663,4.32663,68.28498,68.28498
4.35118,4.35118,68.28497,68.28497
4.37572,4.37572,68.28500,68.28500
4.40026,4.40026,68.28496,68.28496
4.42481,4.42481,68.28497,68.28497
4.44935,4.44935,68.28504,68.28504
4.47390,4.47390,68.28501,68.28501
4.49844,4.49844,68.28497,68.28497
4.52298,4.52298,68.28500,68.28500
4.54753,4.54753,68.28505,68.28505
4.57207,4.57207,68.28496,68.28496
4.59661,4.59661,68.28500,68.28500
4.62116,4.62116,68.28500,68.28500
4.64570,4.64570,68.28496,68.28496
4.67024,4.67024,68.28497,68.28497
4.69479,4.69479,68.28497,68.28497
4.71944,4.71944,68.28499,68.28499
4.74398,4.74398,68.28505,68.28505
4.76853,4.76853,68.28501,68.28501
4.79307,4.79307,68.28495,68.28495
4.81761,4.81761,68.28498,68.28498
4.84216,4.84216,68.28502,68.28502
4.86670,4.86670,68.28505,68.28505
4.89125,4.89125,68.28502,68.28502
4.91579,4.91579,68.28496,68.28496
4.94033,4.94033,68.28499,68.28499
4.96488,4.96488,68.28498,68.28498
4.98942,4.98942,68.28503,68.28503
5.01396,5.01396,68.28502,68.28502
5.03851,5.03851,68.28497,68.28497
5.06305,5.06305,68.28501,68.28501
5.08760,5.08760,68.28498,68.28498
5.11214,5.11214,68.28502,68.28502
5.13668,5.13668,68.28501,68.28501
5.16123,5.16123,68.28503,68.28503
5.18577,5.18577,68.28500,68.28500
5.21031,5.21031,68.28496,68.28496
5.23486,5.23486,68.28497,68.28497
5.25940,5.25940,68.28503,68.28503
5.28394,5.28394,68.28503,68.28503
5.30849,5.30849,68.28499,68.28499
5.33303,5.33303,68.28504,68.28504
5.35758,5.35758,68.28502,68.28502
5.38212,5.38212,68.28498,68.28498
5.40666,5.40666,68.28501,68.28501
5.43121,5.43121,68.28499,68.28499
5.45575,5.45575,68.28507,68.28507
5.48029,5.48029,68.28502,68.28502
5.50484,5.50484,68.28501,68.28501
5.52938,5.52938,68.28505,68.28505
5.55392,5.55392,68.28498,68.28498
5.57847,5.57847,68.28497,68.28497
5.60301,5.60301,68.28501,68.28501
5.62756,5.62756,68.28501,68.28501
5.65210,5.65210,68.28501,68.28501
5.67664,5.67664,68.28497,68.28497
5.70119,5.70119,68.28499,68.28499
5.72573,5.72573,68.28497,68.28497
5.75027,5.75027,68.28499,68.28499
5.77482,5.77482,68.28498,68.28498
5.79936,5.79936,68.28501,68.28501
5.82391,5.82391,68.28498,68.28498
5.84845,5.84845,68.28502,68.28502
5.87299,5.87299,68.28504,68.28504
5.89754,5.89754,68.28498,68.28498
5.92208,5.92208,68.28497,68.28497
5.94662,5.94662,68.28500,68.28500
5.97117,5.97117,68.28496,68.28496
5.99571,5.99571,68.28497,68.28497
6.02026,6.02026,68.28504,68.28504
6.04480,6.04480,68.28501,68.28501
6.06934,6.06934,68.28497,68.28497
6.09389,6.09389,68.28500,68.28500
6.11843,6.11843,68.28505,68.28505
6.14297,6.14297,68.28496,68.28496
6.16752,6.16752,68.28500,68.28500
6.19206,6.19206,68.28500,68.28500
6.21660,6.21660,68.28496,68.28496
6.24115,6.24115,68.28497,68.28497
6.26569,6.26569,68.28497,68.28497
0.01931,0.01931,69.91503,69.91503
0.04385,0.04385,69.91501,69.91501
0.06840,0.06840,69.91496,69.91496
0.09294,0.09294,69.91503,69.91503
0.11748,0.11748,69.91503,69.91503
0.14203,0.14203,69.91496,69.91496
0.16657,0.16657,69.91498,69.91498
0.19111,0.19111,69.91502,69.91502
0.21566,0.21566,69.91502,69.91502
0.24020,0.24020,69.91504,69.91504
0.26475,0.26475,69.91500,69.91500
0.28929,0.28929,69.91498,69.91498
0.31383,0.31383,69.91503,69.91503
0.33838,0.33838,69.91504,69.91504
0.36292,0.36292,69.91497,69.91497
0.38746,0.38746,69.91495,69.91495
0.41201,0.41201,69.91496,69.91496
0.43655,0.43655,69.91504,69.91504
0.46109,0.46109,69.91501,69.91501
0.48564,0.48564,69.91496,69.91496
0.51018,0.51018,69.91497,69.91497
0.53472,0.53472,69.91502,69.91502
0.55927,0.55927,69.91504,69.91504
0.58381,0.58381,69.91503,69.91503
0.60836,0.60836,69.91497,69.91497
0.63290,0.63290,69.91503,69.91503
0.65744,0.65744,69.91498,69.91498
0.68199,0.68199,69.91497,69.91497
0.70653,0.70653,69.91500,69.91500
0.73108,0.73108,69.91501,69.91501
0.75562,0.75562,69.91500,69.91500
0.78016,0.78016,69.91494,69.91494
0.80471,0.80471,69.91499,69.91499
0.82925,0.82925,69.91494,69.91494
0.85379,0.85379,69.91495,69.91495
0.87834,0.87834,69.91505,69.91505
0.90288,0.90288,69.91502,69.91502
0.92742,0.92742,69.91500,69.91500
0.95197,0.95197,69.91504,69.91504
0.97651,0.97651,69.91496,69.91496
1.00106,1.00106,69.91500,69.91500
1.02560,1.02560,69.91503,69.91503
1.05014,1.05014,69.91502,69.91502
1.07469,1.07469,69.91499,69.91499
1.09923,1.09923,69.91496,69.91496
1.12377,1.12377,69.91496,69.91496
1.14832,1.14832,69.91503,69.91503
1.17286,1.17286,69.91505,69.91505
1.19740,1.19740,69.91497,69.91497
1.22195,1.22195,69.91498,69.91498
1.24649,1.24649,69.91499,69.91499
1.27104,1.27104,69.91500,69.91500
1.29558,1.29558,69.91496,69.91496
1.32012,1.32012,69.91503,69.91503
1.34467,1.34467,69.91502,69.91502
1.36921,1.36921,69.91496,69.91496
1.39375,1.39375,69.91504,69.91504
1.41830,1.41830,69.91498,69.91498
1.44284,1.44284,69.91496,69.91496
1.46739,1.46739,69.91499,69.91499
1.49193,1.49193,69.91502,69.91502
1.51647,1.51647,69.91504,69.91504
1.54102,1.54102,69.91500,69.91500
1.56556,1.56556,69.91496,69.91496
1.59001,1.59001,69.91503,69.91503
1.61456,1.61456,69.91501,69.91501
1.63910,1.63910,69.91496,69.91496
1.66364,1.66364,69.91503,69.91503
1.68819,1.68819,69.91503,69.91503
1.71273,1.71273,69.91496,69.91496
1.73727,1.73727,69.91498,69.91498
1.76182,1.76182,69.91502,69.91502
1.78636,1.78636,69.91502,69.91502
1.81090,1.81090,69.91504,69.91504
1.83545,1.83545,69.91500,69.91500
1.85999,1.85999,69.91498,69.91498
1.88454,1.88454,69.91503,69.91503
1.90908,1.90908,69.91504,69.91504
1.93362,1.93362,69.91497,69.91497
1.95817,1.95817,69.91495,69.91495
1.98271,1.98271,69.91496,69.91496
2.00725,2.00725,69.91504,69.91504
2.03180,2.03180,69.91501,69.91501
2.05634,2.05634,69.91496,69.91496
2.08089,2.08089,69.91497,69.91497
2.10543,2.10543,69.91502,69.91502
2.12997,2.12997,69.91504,69.91504
2.15452,2.15452,69.91503,69.91503
2.17906,2.17906,69.91497,69.91497
2.20360,2.20360,69.91503,69.91503
2.22815,2.22815,69.91498,69.91498
2.25269,2.25269,69.91497,69.91497
2.27724,2.27724,69.91500,69.91500
2.30178,2.30178,69.91501,69.91501
2.32632,2.32632,69.91500,69.91500
2.35087,2.35087,69.91494,69.91494
2.37541,2.37541,69.91499,69.91499
2.39995,2.39995,69.91494,69.91494
2.42450,2.42450,69.91495,69.91495
2.44904,2.44904,69.91505,69.91505
2.47358,2.47358,69.91502,69.91502
2.49813,2.49813,69.91500,69.91500
2.52267,2.52267,69.91504,69.91504
2.54722,2.54722,69.91496,69.91496
2.57176,2.57176,69.91500,69.91500
2.59630,2.59630,69.91503,69.91503
2.62085,2.62085,69.91502,69.91502
2.64539,2.64539,69.91499,69.91499
2.66993,2.66993,69.91496,69.91496
2.69448,2.69448,69.91496,69.91496
2.71902,2.71902,69.91503,69.91503
2.74356,2.74356,69.91505,69.91505
2.76811,2.76811,69.91497,69.91497
2.79265,2.79265,69.91498,69.91498
2.81720,2.81720,69.91499,69.91499
2.84174,2.84174,69.91500,69.91500
2.86628,2.86628,69.91496,69.91496
2.89083,2.89083,69.91503,69.91503
2.91537,2.91537,69.91502,69.91502
2.93991,2.93991,69.91496,69.91496
2.96446,2.96446,69.91504,69.91504
2.98900,2.98900,69.91498,69.91498
3.01355,3.01355,69.91496,69.91496
3.03809,3.03809,69.91499,69.91499
3.06263,3.06263,69.91502,69.91502
3.08718,3.08718,69.91504,69.91504
3.11172,3.11172,69.91500,69.91500
3.13626,3.13626,69.91496,69.91496
3.16081,3.16081,69.91503,69.91503
3.18535,3.18535,69.91501,69.91501
3.20990,3.20990,69.91496,69.91496
3.23444,3.23444,69.91503,69.91503
3.25898,3.25898,69.91503,69.91503
3.28353,3.28353,69.91496,69.91496
3.30807,3.30807,69.91498,69.91498
3.33261,3.33261,69.91502,69.91502
3.35716,3.35716,69.91502,69.91502
3.38170,3.38170,69.91504,69.91504
3.40625,3.40625,69.91500,69.91500
3.43079,3.43079,69.91498,69.91498
3.45533,3.45533,69.91503,69.91503
3.47988,3.47988,69.91504,69.91504
3.50442,3.50442,69.91497,69.91497
3.52896,3.52896,69.91495,69.91495
3.55351,3.55351,69.91496,69.91496
3.57805,3.57805,69.91504,69.91504
3.60259,3.60259,69.91501,69.91501
3.62714,3.62714,69.91496,69.91496
3.65168,3.65168,69.91497,69.91497
3.67622,3.67622,69.91502,69.91502
3.70077,3.70077,69.91504,69.91504
3.72531,3.72531,69.91503,69.91503
3.74986,3.74986,69.91497,69.91497
3.77440,3.77440,69.91503,69.91503
3.79894,3.79894,69.91498,69.91498
3.82349,3.82349,69.91497,69.91497
3.84803,3.84803,69.91500,69.91500
3.87258,3.87258,69.91501,69.91501
3.89712,3.89712,69.91500,69.91500
3.92166,3.92166,69.91494,69.91494
3.94621,3.94621,69.91499,69.91499
3.97075,3.97075,69.91494,69.91494
3.99529,3.99529,69.91495,69.91495
4.01984,4.01984,69.91505,69.91505
4.04438,4.04438,69.91502,69.91502
4.06892,4.06892,69.91500,69.91500
4.09347,4.09347,69.91504,69.91504
4.11801,4.11801,69.91496,69.91496
4.14256,4.14256,69.91500,69.91500
4.16710,4.16710,69.91503,69.91503
4.19164,4.19164,69.91502,69.91502
4.21619,4.21619,69.91499,69.91499
4.24073,4.24073,69.91496,69.91496
4.26527,4.26527,69.91496,69.91496
4.28982,4.28982,69.91503,69.91503
4.31436,4.31436,69.91505,69.91505
4.33890,4.33890,69.91497,69.91497
4.36345,4.36345,69.91498,69.91498
4.38799,4.38799,69.91499,69.91499
4.41254,4.41254,69.91500,69.91500
4.43708,4.43708,69.91496,69.91496
4.46162,4.46162,69.91503,69.91503
4.48617,4.48617,69.91502,69.91502
4.51071,4.51071,69.91496,69.91496
4.53525,4.53525,69.91504,69.91504
4.55980,4.55980,69.91498,69.91498
4.58434,4.58434,69.91496,69.91496
4.60889,4.60889,69.91499,69.91499
4.63343,4.63343,69.91502,69.91502
4.65797,4.65797,69.91504,69.91504
4.68252,4.68252,69.91500,69.91500
4.70706,4.70706,69.91496,69.91496
4.73171,4.73171,69.91503,69.91503
4.75626,4.75626,69.91501,69.91501
4.78080,4.78080,69.91496,69.91496
4.80534,4.80534,69.91503,69.91503
4.82989,4.82989,69.91503,69.91503
4.85443,4.85443,69.91496,69.91496
4.87897,4.87897,69.91498,69.91498
4.90352,4.90352,69.91502,69.91502
4.92806,4.92806,69.91502,69.91502
4.95260,4.95260,69.91504,69.91504
4.97715,4.97715,69.91500,69.91500
5.00169,5.00169,69.91498,69.91498
5.02624,5.02624,69.91503,69.91503
5.05078,5.05078,69.91504,69.91504
5.07532,5.07532,69.91497,69.91497
5.09987,5.09987,69.91495,69.91495
5.12441,5.12441,69.91496,69.91496
5.14895,5.14895,69.91504,69.91504
5.17350,5.17350,69.91501,69.91501
5.19804,5.19804,69.91496,69.91496
5.22259,5.22259,69.91497,69.91497
5.24713,5.24713,69.91502,69.91502
5.27167,5.27167,69.91504,69.91504
5.29622,5.29622,69.91503,69.91503
5.32076,5.32076,69.91497,69.91497
5.34530,5.34530,69.91503,69.91503
5.36985,5.36985,69.91498,69.91498
5.39439,5.39439,69.91497,69.91497
5.41894,5.41894,69.91500,69.91500
5.44348,5.44348,69.91501,69.91501
5.46802,5.46802,69.91500,69.91500
5.49257,5.49257,69.91494,69.91494
5.51711,5.51711,69.91499,69.91499
5.54165,5.54165,69.91494,69.91494
5.56620,5.56620,69.91495,69.91495
5.59074,5.59074,69.91505,69.91505
5.61528,5.61528,69.91502,69.91502
5.63983,5.63983,69.91500,69.91500
5.66437,5.66437,69.91504,69.91504
5.68892,5.68892,69.91496,69.91496
5.71346,5.71346,69.91500,69.91500
5.73800,5.73800,69.91503,69.91503
5.76255,5.76255,69.91502,69.91502
5.78709,5.78709,69.91499,69.91499
5.81163,5.81163,69.91496,69.91496
5.83618,5.83618,69.91496,69.91496
5.86072,5.86072,69.91503,69.91503
5.88526,5.88526,69.91505,69.91505
5.90981,5.90981,69.91497,69.91497
5.93435,5.93435,69.91498,69.91498
5.95890,5.95890,69.91499,69.91499
5.98344,5.98344,69.91500,69.91500
6.00798,6.00798,69.91496,69.91496
6.03253,6.03253,69.91503,69.91503
6.05707,6.05707,69.91502,69.91502
6.08161,6.08161,69.91496,69.91496
6.10616,6.10616,69.91504,69.91504
6.13070,6.13070,69.91498,69.91498
6.15525,6.15525,69.91496,69.91496
6.17979,6.17979,69.91499,69.91499
6.20433,6.20433,69.91502,69.91502
6.22888,6.22888,69.91504,69.91504
6.25342,6.25342,69.91500,69.91500
6.27796,6.27796,69.91496,69.91496
0.00704,0.00704,71.56997,71.56997
0.03158,0.03158,71.56998,71.56998
0.05612,0.05612,71.56999,71.56999
0.08067,0.08067,71.57003,71.57003
0.10521,0.10521,71.57005,71.57005
0.12975,0.12975,71.57004,71.57004
0.15430,0.15430,71.56997,71.56997
0.17884,0.17884,71.57002,71.57002
0.20338,0.20338,71.56996,71.56996
0.22793,0.22793,71.56996,71.56996
0.25247,0.25247,71.57003,71.57003
0.27702,0.27702,71.56997,71.56997
0.30156,0.30156,71.57004,71.57004
0.32610,0.32610,71.57001,71.57001
0.35065,0.35065,71.56999,71.56999
0.37519,0.37519,71.57000,71.57000
0.39974,0.39974,71.56998,71.56998
0.42428,0.42428,71.57001,71.57001
0.44882,0.44882,71.57000,71.57000
0.47337,0.47337,71.57003,71.57003
0.49791,0.49791,71.57002,71.57002
0.52245,0.52245,71.57002,71.57002
0.54700,0.54700,71.56995,71.56995
0.57154,0.57154,71.57004,71.57004
0.59609,0.59609,71.56998,71.56998
0.62063,0.62063,71.56998,71.56998
0.64517,0.64517,71.57002,71.57002
0.66972,0.66972,71.57003,71.57003
0.69426,0.69426,71.57000,71.57000
0.71880,0.71880,71.57000,71.57000
0.74335,0.74335,71.57001,71.57001
0.76789,0.76789,71.57003,71.57003
0.79243,0.79243,71.56996,71.56996
0.81698,0.81698,71.57000,71.57000
0.84152,0.84152,71.57000,71.57000
0.86607,0.86607,71.56998,71.56998
0.89061,0.89061,71.57000,71.57000
0.91515,0.91515,71.57006,71.57006
0.93970,0.93970,71.57000,71.57000
0.96424,0.96424,71.56998,71.56998
0.98878,0.98878,71.57003,71.57003
1.01333,1.01333,71.57002,71.57002
1.03787,1.03787,71.57000,71.57000
1.06241,1.06241,71.57001,71.57001
1.08696,1.08696,71.56997,71.56997
1.11150,1.11150,71.57001,71.57001
1.13605,1.13605,71.57001,71.57001
1.16059,1.16059,71.56999,71.56999
1.18513,1.18513,71.57000,71.57000
1.20968,1.20968,71.57002,71.57002
1.23422,1.23422,71.57002,71.57002
1.25876,1.25876,71.56999,71.56999
1.28331,1.28331,71.57000,71.57000
1.30785,1.30785,71.56994,71.56994
1.33240,1.33240,71.57003,71.57003
1.35694,1.35694,71.57000,71.57000
1.38148,1.38148,71.57000,71.57000
1.40603,1.40603,71.57004,71.57004
1.43057,1.43057,71.57000,71.57000
1.45511,1.45511,71.56996,71.56996
1.47966,1.47966,71.57004,71.57004
1.50420,1.50420,71.57005,71.57005
1.52874,1.52874,71.56997,71.56997
1.55329,1.55329,71.56997,71.56997
1.57774,1.57774,71.56997,71.56997
1.60228,1.60228,71.56998,71.56998
1.62683,1.62683,71.56999,71.56999
1.65137,1.65137,71.57003,71.57003
1.67591,1.67591,71.57005,71.57005
1.70046,1.70046,71.57004,71.57004
1.72500,1.72500,71.56997,71.56997
1.74955,1.74955,71.57002,71.57002
1.77409,1.77409,71.56996,71.56996
1.79863,1.79863,71.56996,71.56996
1.82318,1.82318,71.57003,71.57003
1.84772,1.84772,71.56997,71.56997
1.87226,1.87226,71.57004,71.57004
1.89681,1.89681,71.57001,71.57001
1.92135,1.92135,71.56999,71.56999
1.94590,1.94590,71.57000,71.57000
1.97044,1.97044,71.56998,71.56998
1.99498,1.99498,71.57001,71.57001
2.01953,2.01953,71.57000,71.57000
2.04407,2.04407,71.57003,71.57003
2.06861,2.06861,71.57002,71.57002
2.09316,2.09316,71.57002,71.57002
2.11770,2.11770,71.56995,71.56995
2.14224,2.14224,71.57004,71.57004
2.16679,2.16679,71.56998,71.56998
2.19133,2.19133,71.56998,71.56998
2.21588,2.21588,71.57002,71.57002
2.24042,2.24042,71.57003,71.57003
2.26496,2.26496,71.57000,71.57000
2.28951,2.28951,71.57000,71.57000
2.31405,2.31405,71.57001,71.57001
2.33859,2.33859,71.57003,71.57003
2.36314,2.36314,71.56996,71.56996
2.38768,2.38768,71.57000,71.57000
2.41222,2.41222,71.57000,71.57000
2.43677,2.43677,71.56998,71.56998
2.46131,2.46131,71.57000,71.57000
2.48586,2.48586,71.57006,71.57006
2.51040,2.51040,71.57000,71.57000
2.53494,2.53494,71.56998,71.56998
2.55949,2.55949,71.57003,71.57003
2.58403,2.58403,71.57002,71.57002
2.60857,2.60857,71.57000,71.57000
2.63312,2.63312,71.57001,71.57001
2.65766,2.65766,71.56997,71.56997
2.68221,2.68221,71.57001,71.57001
2.70675,2.70675,71.57001,71.57001
2.73129,2.73129,71.56999,71.56999
2.75584,2.75584,71.57000,71.57000
2.78038,2.78038,71.57002,71.57002
2.80492,2.80492,71.57002,71.57002
